2018;6;9;31571;31571.5;2521;18;1.000;0.667;1.000;1.000;0.333;0.667;1.333;0.000;4;3;4;4;2;3;5;0;3;0;66.8;68.8;2
2018;6;10;31572;31572.5;2521;19;0.667;1.000;0.000;0.000;0.333;1.000;0.667;0.000;3;4;0;0;2;4;3;0;2;0;70.2;72.4;2
2018;6;11;31573;31573.5;2521;20;1.000;0.333;0.333;0.333;1.000;1.333;0.333;1.000;4;2;2;2;4;5;2;4;3;0;69.9;72.0;2
2018;6;12;31574;31574.5;2521;21;1.667;1.667;0.333;0.333;0.667;0.333;0.333;0.667;6;6;2;2;3;2;2;3;3;11;70.3;72.5;2
2018;6;13;31575;31575.5;2521;22;0.333;0.667;1.000;0.333;0.333;0.333;2.000;2.000;2;3;4;2;2;2;7;7;4;15;70.8;73.0;2
2018;6;14;31576;31576.5;2521;23;1.333;1.000;1.333;1.000;1.333;1.000;1.000;1.000;5;4;5;4;5;4;4;4;4;15;72.4;74.7;2
2018;6;15;31577;31577.5;2521;24;0.667;0.667;0.333;1.000;0.667;1.000;0.333;0.000;3;3;2;4;3;4;2;0;3;14;70.6;72.8;2
2018;6;16;31578;31578.5;2521;25;0.000;0.667;0.333;0.000;0.333;0.333;0.333;0.667;0;3;2;0;2;2;2;3;2;14;70.5;72.7;2
2018;6;17;31579;31579.5;2521;26;0.667;0.667;1.000;0.333;0.333;1.000;1.667;1.667;3;3;4;2;2;4;6;6;4;14;72.3;74.6;2
2018;6;18;31580;31580.5;2521;27;4.000;3.333;3.667;3.333;3.000;2.333;2.333;2.000;27;18;22;18;15;9;9;7;16;29;73.7;76.1;2
2018;6;19;31581;31581.5;2522;1;1.333;1.667;2.333;1.667;1.000;0.667;1.000;1.000;5;6;9;6;4;3;4;4;5;33;76.6;79.0;2
